,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,knn,rfc,log,gb,sgd,lda,svc,mlp,result
232,4.0,5.0,4.0,7.0,13.0,9.0,2.0,0.0,0.0,0.0,2,0,0,0,2,0,2,2,2
233,9.0,2.0,7.0,4.0,14.0,13.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
234,3.0,7.0,7.0,3.0,9.0,10.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
235,3.0,2.0,4.0,3.0,9.0,13.0,2.0,1.0,0.0,0.0,1,0,1,2,2,2,2,2,1
236,6.0,1.0,6.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
237,8.0,7.0,4.0,2.0,8.0,14.0,1.0,2.0,0.0,0.0,0,0,0,2,2,2,2,2,0
238,6.0,5.0,14.0,9.0,10.0,9.0,2.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
239,5.0,6.0,5.0,9.0,12.0,12.0,1.0,0.0,0.0,0.0,0,0,2,0,2,0,2,2,0
240,3.0,1.0,3.0,3.0,20.0,9.0,4.0,2.0,0.0,0.0,1,0,2,1,2,1,2,2,1
241,2.0,5.0,8.0,4.0,13.0,13.0,3.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0
242,3.0,5.0,6.0,5.0,9.0,21.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
243,2.0,6.0,3.0,7.0,20.0,7.0,1.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
244,3.0,6.0,8.0,4.0,6.0,9.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
245,6.0,1.0,9.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
246,6.0,6.0,5.0,4.0,9.0,10.0,0.0,0.0,0.0,0.0,0,0,0,2,2,2,2,2,0
247,11.0,3.0,8.0,4.0,12.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
248,4.0,6.0,4.0,6.0,10.0,16.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0
249,1.0,4.0,6.0,5.0,13.0,6.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
250,3.0,2.0,3.0,9.0,16.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
251,6.0,3.0,4.0,6.0,8.0,14.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
252,4.0,3.0,4.0,3.0,12.0,12.0,3.0,3.0,0.0,0.0,0,0,1,2,2,1,2,2,0
253,7.0,8.0,5.0,6.0,12.0,10.0,1.0,2.0,0.0,0.0,0,0,0,0,2,0,2,2,0
254,7.0,2.0,5.0,8.0,23.0,15.0,2.0,5.0,0.0,0.0,0,0,2,2,2,2,2,2,0
255,7.0,3.0,4.0,3.0,9.0,12.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
256,2.0,2.0,4.0,3.0,13.0,6.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
257,4.0,3.0,6.0,6.0,10.0,11.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
258,6.0,0.0,8.0,4.0,8.0,14.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
259,5.0,6.0,4.0,7.0,15.0,11.0,1.0,1.0,0.0,0.0,1,0,2,0,2,0,2,2,1
260,5.0,6.0,6.0,8.0,9.0,5.0,3.0,1.0,0.0,0.0,1,0,0,0,2,0,0,2,1
261,6.0,2.0,13.0,4.0,5.0,11.0,2.0,1.0,1.0,0.0,0,0,0,0,0,2,0,0,0
262,6.0,4.0,9.0,5.0,9.0,11.0,2.0,1.0,0.0,0.0,2,0,1,2,2,2,2,2,2
263,4.0,3.0,5.0,6.0,12.0,12.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
264,7.0,1.0,13.0,2.0,5.0,8.0,2.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
265,4.0,3.0,2.0,7.0,13.0,13.0,1.0,3.0,1.0,0.0,1,0,2,0,2,0,1,2,1
266,10.0,4.0,7.0,4.0,10.0,13.0,3.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
267,2.0,6.0,4.0,6.0,12.0,9.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
268,4.0,4.0,1.0,8.0,15.0,11.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
269,11.0,2.0,7.0,4.0,8.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
270,2.0,2.0,5.0,3.0,8.0,12.0,0.0,1.0,0.0,1.0,1,0,2,2,2,2,2,2,1
271,7.0,4.0,11.0,1.0,17.0,19.0,1.0,1.0,0.0,0.0,1,0,1,2,2,2,2,2,1
272,6.0,8.0,6.0,3.0,17.0,8.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
273,3.0,8.0,5.0,4.0,5.0,11.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
274,3.0,5.0,6.0,6.0,9.0,11.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
275,2.0,2.0,4.0,3.0,9.0,9.0,1.0,3.0,0.0,0.0,2,0,1,2,2,2,2,2,2
276,5.0,4.0,2.0,9.0,7.0,17.0,1.0,2.0,0.0,1.0,1,0,2,2,2,2,2,2,1
277,5.0,3.0,14.0,2.0,9.0,11.0,1.0,5.0,0.0,1.0,1,0,1,2,2,2,2,2,1
278,3.0,4.0,5.0,3.0,15.0,14.0,2.0,2.0,0.0,0.0,0,0,0,2,0,0,0,0,0
279,14.0,3.0,11.0,13.0,6.0,6.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
280,1.0,10.0,1.0,7.0,14.0,8.0,1.0,2.0,1.0,0.0,0,0,0,0,0,0,0,0,0
281,4.0,3.0,1.0,7.0,11.0,15.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
282,7.0,0.0,5.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
283,2.0,4.0,5.0,0.0,10.0,17.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
284,10.0,6.0,4.0,4.0,18.0,16.0,1.0,4.0,1.0,0.0,2,0,2,0,2,2,2,2,2
285,1.0,2.0,6.0,3.0,15.0,12.0,2.0,0.0,0.0,0.0,1,0,0,2,0,1,0,0,1
286,7.0,3.0,7.0,9.0,13.0,10.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
287,6.0,2.0,7.0,3.0,5.0,12.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
288,2.0,3.0,6.0,3.0,11.0,10.0,2.0,4.0,0.0,0.0,0,0,0,2,0,1,0,0,0
289,4.0,6.0,4.0,12.0,8.0,14.0,0.0,3.0,0.0,0.0,2,0,2,2,2,0,2,2,2
290,4.0,4.0,5.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,1,0,0,2,2,2,2,2,1
291,2.0,3.0,8.0,3.0,8.0,5.0,0.0,1.0,0.0,0.0,1,0,0,2,0,2,0,0,1
292,6.0,3.0,9.0,2.0,20.0,13.0,4.0,1.0,0.0,0.0,1,0,1,2,2,2,2,2,1
293,1.0,3.0,2.0,5.0,10.0,7.0,0.0,1.0,0.0,0.0,1,0,0,2,2,0,2,2,1
294,5.0,2.0,11.0,4.0,16.0,3.0,3.0,1.0,0.0,0.0,1,0,1,2,2,2,2,2,1
295,2.0,3.0,5.0,4.0,11.0,4.0,2.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,0
296,3.0,3.0,3.0,5.0,13.0,17.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
297,3.0,3.0,4.0,3.0,16.0,15.0,3.0,1.0,0.0,0.0,1,0,1,0,2,1,0,2,1
298,1.0,6.0,3.0,10.0,7.0,10.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
299,3.0,5.0,2.0,2.0,11.0,7.0,1.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
300,2.0,4.0,5.0,12.0,9.0,13.0,2.0,3.0,0.0,0.0,1,0,1,1,2,0,2,2,1
301,2.0,5.0,5.0,4.0,9.0,7.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
302,9.0,5.0,5.0,10.0,22.0,10.0,4.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
303,7.0,5.0,3.0,5.0,15.0,13.0,2.0,1.0,1.0,0.0,2,0,2,0,2,0,0,2,2
304,4.0,2.0,3.0,6.0,8.0,18.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
305,4.0,4.0,5.0,8.0,13.0,8.0,2.0,1.0,0.0,0.0,1,0,2,2,2,0,2,2,1
306,3.0,12.0,3.0,5.0,7.0,4.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
307,2.0,3.0,3.0,6.0,10.0,11.0,0.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
308,2.0,6.0,5.0,3.0,11.0,10.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
309,3.0,1.0,1.0,10.0,5.0,12.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
310,4.0,3.0,5.0,2.0,13.0,12.0,2.0,3.0,0.0,1.0,2,0,2,2,2,2,2,2,2
311,0.0,7.0,3.0,4.0,15.0,13.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
312,3.0,3.0,6.0,5.0,6.0,11.0,2.0,2.0,0.0,0.0,0,0,0,2,2,2,0,2,0
313,6.0,1.0,8.0,4.0,4.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
314,6.0,4.0,6.0,5.0,13.0,15.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
315,4.0,2.0,7.0,3.0,10.0,11.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
316,6.0,5.0,11.0,0.0,10.0,14.0,2.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
317,2.0,2.0,5.0,2.0,8.0,9.0,1.0,1.0,0.0,0.0,0,0,0,2,2,2,0,0,0
318,4.0,2.0,7.0,4.0,12.0,9.0,2.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
319,3.0,6.0,1.0,12.0,11.0,10.0,2.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0
320,5.0,3.0,2.0,5.0,10.0,11.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
321,5.0,5.0,5.0,7.0,13.0,4.0,4.0,0.0,0.0,0.0,0,0,2,0,2,0,2,2,0
322,3.0,4.0,7.0,3.0,15.0,6.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
323,6.0,0.0,11.0,1.0,9.0,8.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
324,6.0,1.0,7.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
325,6.0,2.0,3.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
326,6.0,5.0,6.0,3.0,7.0,16.0,1.0,3.0,0.0,0.0,2,0,0,2,2,2,2,2,2
327,9.0,4.0,16.0,2.0,10.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
328,5.0,5.0,2.0,8.0,6.0,10.0,3.0,1.0,0.0,0.0,0,0,2,0,2,0,2,2,0
329,6.0,4.0,12.0,0.0,11.0,8.0,2.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
330,5.0,1.0,5.0,4.0,9.0,18.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
331,3.0,7.0,3.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
332,5.0,2.0,9.0,5.0,10.0,15.0,1.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
333,5.0,5.0,4.0,5.0,11.0,6.0,1.0,2.0,0.0,0.0,0,0,2,2,2,2,2,2,0
334,1.0,7.0,3.0,8.0,8.0,8.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
335,5.0,10.0,2.0,4.0,16.0,7.0,1.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
336,5.0,0.0,13.0,1.0,14.0,7.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
337,5.0,3.0,10.0,0.0,10.0,14.0,2.0,1.0,0.0,0.0,1,0,0,2,0,2,0,0,1
338,2.0,6.0,5.0,11.0,12.0,10.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
339,4.0,3.0,7.0,2.0,10.0,12.0,1.0,1.0,0.0,0.0,0,0,0,2,2,2,0,2,0
340,2.0,7.0,1.0,2.0,9.0,11.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
341,3.0,3.0,7.0,12.0,13.0,6.0,3.0,4.0,0.0,0.0,0,0,2,1,2,1,2,2,0
342,2.0,4.0,1.0,6.0,7.0,10.0,1.0,2.0,0.0,0.0,2,0,0,0,2,0,2,2,2
343,5.0,1.0,10.0,0.0,7.0,10.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
344,3.0,7.0,2.0,3.0,9.0,10.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
345,3.0,3.0,4.0,7.0,9.0,16.0,1.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
346,5.0,4.0,7.0,1.0,12.0,11.0,1.0,0.0,0.0,0.0,0,0,0,2,2,2,0,0,0
347,8.0,0.0,4.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
348,8.0,7.0,6.0,4.0,17.0,16.0,0.0,3.0,0.0,0.0,0,0,2,2,2,2,2,2,0
349,2.0,5.0,6.0,5.0,7.0,8.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
350,5.0,4.0,9.0,2.0,11.0,11.0,2.0,1.0,0.0,0.0,2,0,0,2,0,2,0,0,2
351,6.0,4.0,9.0,2.0,11.0,9.0,2.0,1.0,0.0,0.0,2,0,0,2,2,2,2,2,2
352,7.0,3.0,9.0,6.0,11.0,8.0,3.0,2.0,0.0,2.0,2,0,2,2,2,2,2,2,2
353,14.0,1.0,5.0,3.0,11.0,6.0,2.0,3.0,0.0,2.0,2,0,2,2,2,2,2,2,2
354,5.0,3.0,9.0,1.0,14.0,11.0,1.0,3.0,0.0,0.0,0,0,1,2,2,2,2,2,0
355,0.0,6.0,1.0,3.0,8.0,5.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
356,1.0,5.0,5.0,2.0,17.0,10.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
357,7.0,6.0,7.0,1.0,12.0,12.0,2.0,3.0,0.0,0.0,0,0,0,2,0,2,0,0,0
358,2.0,10.0,7.0,3.0,11.0,15.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
359,1.0,4.0,6.0,3.0,12.0,6.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
360,2.0,2.0,2.0,7.0,20.0,14.0,2.0,3.0,0.0,0.0,0,0,2,1,2,1,2,2,0
361,8.0,3.0,3.0,7.0,12.0,12.0,3.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
362,7.0,2.0,8.0,7.0,8.0,10.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
363,4.0,5.0,0.0,7.0,11.0,14.0,2.0,1.0,1.0,0.0,2,0,0,0,0,0,0,0,2
364,2.0,1.0,7.0,3.0,11.0,10.0,1.0,2.0,0.0,1.0,1,0,2,2,2,2,2,2,1
365,5.0,3.0,5.0,1.0,14.0,10.0,2.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
366,6.0,1.0,8.0,0.0,16.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
367,1.0,3.0,8.0,2.0,11.0,15.0,1.0,3.0,0.0,0.0,1,0,0,2,0,1,0,0,1
368,3.0,5.0,6.0,1.0,13.0,8.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
369,3.0,3.0,1.0,8.0,8.0,8.0,1.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
370,7.0,3.0,5.0,3.0,7.0,8.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
371,6.0,4.0,2.0,12.0,9.0,6.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
372,3.0,4.0,7.0,4.0,15.0,14.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0
373,6.0,3.0,4.0,2.0,12.0,13.0,1.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
374,9.0,1.0,9.0,2.0,16.0,12.0,2.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
375,3.0,4.0,4.0,6.0,10.0,9.0,2.0,2.0,0.0,0.0,0,0,0,0,2,0,2,2,0
376,3.0,7.0,4.0,5.0,13.0,10.0,5.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
377,5.0,5.0,4.0,5.0,8.0,17.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
378,2.0,3.0,5.0,4.0,7.0,16.0,1.0,1.0,0.0,0.0,0,0,0,2,0,2,0,0,0
379,9.0,5.0,7.0,7.0,11.0,12.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
380,5.0,4.0,10.0,5.0,9.0,13.0,0.0,0.0,0.0,0.0,2,0,0,2,2,2,2,2,2
381,3.0,3.0,5.0,5.0,7.0,13.0,1.0,1.0,0.0,0.0,1,0,1,2,2,2,2,2,1
382,2.0,7.0,0.0,10.0,8.0,8.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
383,5.0,7.0,7.0,9.0,13.0,8.0,1.0,0.0,0.0,0.0,2,0,0,0,2,0,0,0,2
384,1.0,3.0,3.0,6.0,10.0,10.0,1.0,1.0,0.0,0.0,1,0,0,2,2,0,0,0,1
385,1.0,3.0,5.0,5.0,16.0,10.0,3.0,0.0,0.0,1.0,1,0,1,2,2,1,2,2,1
386,6.0,6.0,7.0,2.0,10.0,10.0,2.0,1.0,0.0,0.0,0,0,0,2,0,0,0,0,0
387,7.0,2.0,6.0,4.0,11.0,14.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
388,4.0,4.0,5.0,7.0,14.0,7.0,4.0,3.0,0.0,0.0,2,0,1,0,2,0,2,2,2
389,2.0,7.0,7.0,8.0,11.0,12.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
390,1.0,3.0,1.0,3.0,11.0,9.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
391,7.0,6.0,6.0,4.0,9.0,11.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
392,5.0,2.0,13.0,0.0,11.0,6.0,2.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0
393,7.0,5.0,2.0,4.0,11.0,13.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
394,3.0,3.0,4.0,2.0,8.0,11.0,1.0,1.0,0.0,0.0,2,0,0,2,2,2,0,2,2
395,2.0,6.0,7.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2
396,3.0,4.0,7.0,5.0,14.0,14.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0
397,7.0,4.0,3.0,5.0,11.0,13.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
398,0.0,4.0,1.0,3.0,10.0,14.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
399,3.0,4.0,2.0,7.0,15.0,3.0,2.0,1.0,0.0,0.0,0,0,2,0,2,0,2,2,0
400,7.0,3.0,3.0,4.0,6.0,10.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
401,6.0,4.0,3.0,4.0,11.0,12.0,1.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
402,2.0,8.0,4.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
403,1.0,1.0,4.0,10.0,13.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
404,10.0,1.0,10.0,2.0,9.0,5.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
405,7.0,4.0,5.0,8.0,6.0,12.0,0.0,2.0,0.0,0.0,1,0,2,2,2,2,2,2,1
406,2.0,4.0,2.0,7.0,13.0,6.0,1.0,0.0,1.0,0.0,2,0,0,0,0,0,0,0,2
407,2.0,1.0,4.0,6.0,4.0,13.0,1.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
408,3.0,2.0,4.0,1.0,13.0,9.0,2.0,1.0,0.0,0.0,0,0,1,2,2,2,2,2,0
409,3.0,3.0,3.0,3.0,9.0,7.0,3.0,1.0,0.0,0.0,0,0,0,0,2,0,2,2,0
410,1.0,5.0,5.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
411,5.0,3.0,2.0,4.0,5.0,12.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
412,2.0,5.0,7.0,3.0,17.0,11.0,4.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
413,1.0,2.0,5.0,3.0,13.0,13.0,1.0,0.0,0.0,0.0,1,0,0,2,0,1,0,0,1
414,2.0,4.0,6.0,6.0,14.0,8.0,0.0,1.0,0.0,0.0,0,0,0,2,2,0,0,0,0
415,3.0,5.0,9.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
416,3.0,3.0,9.0,4.0,10.0,8.0,2.0,3.0,0.0,0.0,0,0,0,2,0,1,0,0,0
417,6.0,6.0,6.0,2.0,9.0,12.0,0.0,3.0,0.0,0.0,0,0,0,2,0,2,0,0,0
418,5.0,1.0,1.0,5.0,8.0,17.0,2.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
419,9.0,1.0,7.0,3.0,11.0,12.0,0.0,3.0,0.0,0.0,2,0,2,2,2,2,2,2,2
420,5.0,2.0,6.0,6.0,9.0,9.0,1.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
421,10.0,6.0,5.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
422,3.0,6.0,2.0,2.0,10.0,10.0,2.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,1
423,4.0,8.0,8.0,5.0,16.0,6.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1
424,4.0,1.0,3.0,2.0,16.0,15.0,3.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
425,4.0,5.0,7.0,4.0,9.0,6.0,0.0,4.0,0.0,0.0,0,0,0,2,2,2,0,0,0
426,0.0,7.0,4.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
427,4.0,6.0,4.0,5.0,11.0,10.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
428,10.0,0.0,9.0,1.0,10.0,9.0,0.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
429,3.0,3.0,6.0,3.0,12.0,14.0,1.0,2.0,0.0,1.0,2,0,2,2,2,2,2,2,2
430,4.0,0.0,6.0,3.0,12.0,2.0,4.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
431,5.0,4.0,3.0,2.0,17.0,10.0,2.0,1.0,0.0,0.0,0,0,2,2,2,2,2,2,0
432,6.0,4.0,13.0,7.0,13.0,12.0,2.0,2.0,0.0,0.0,0,0,1,2,2,2,2,2,0
433,6.0,1.0,3.0,1.0,12.0,5.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
434,5.0,7.0,3.0,5.0,18.0,8.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
435,1.0,3.0,5.0,8.0,18.0,13.0,3.0,2.0,0.0,0.0,0,0,1,0,1,0,0,0,0
436,8.0,7.0,10.0,3.0,11.0,6.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0
437,8.0,1.0,5.0,7.0,12.0,13.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
438,2.0,4.0,1.0,1.0,13.0,12.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0
439,2.0,7.0,1.0,2.0,10.0,10.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
440,9.0,5.0,6.0,7.0,11.0,10.0,0.0,0.0,0.0,0.0,2,0,2,2,2,2,2,2,2
441,6.0,5.0,7.0,3.0,13.0,14.0,3.0,2.0,0.0,0.0,1,0,0,2,2,2,0,2,1
442,4.0,7.0,4.0,4.0,14.0,20.0,1.0,2.0,0.0,0.0,2,0,0,0,0,0,0,0,2
443,7.0,3.0,5.0,6.0,14.0,7.0,2.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
444,7.0,6.0,3.0,4.0,10.0,10.0,2.0,0.0,0.0,0.0,1,0,2,2,2,2,2,2,1
445,5.0,6.0,4.0,2.0,9.0,9.0,1.0,4.0,0.0,0.0,0,0,0,2,0,0,0,0,0
446,3.0,3.0,3.0,4.0,11.0,8.0,0.0,0.0,0.0,0.0,0,0,2,2,2,2,2,2,0
447,7.0,2.0,9.0,3.0,12.0,15.0,3.0,1.0,0.0,1.0,0,0,2,2,2,2,2,2,0
448,10.0,5.0,7.0,0.0,16.0,11.0,2.0,4.0,0.0,0.0,2,0,2,2,2,2,2,2,2
449,1.0,10.0,0.0,8.0,7.0,12.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0
450,4.0,5.0,13.0,3.0,11.0,12.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
451,4.0,5.0,1.0,9.0,7.0,13.0,3.0,3.0,0.0,0.0,2,0,2,0,2,0,2,2,2
452,3.0,7.0,7.0,5.0,11.0,15.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0
453,2.0,5.0,2.0,4.0,9.0,6.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0
454,6.0,4.0,5.0,10.0,12.0,11.0,0.0,1.0,0.0,0.0,2,0,2,2,2,2,2,2,2
455,3.0,1.0,10.0,3.0,12.0,7.0,1.0,2.0,0.0,0.0,1,0,1,2,2,2,2,2,1
456,7.0,3.0,6.0,3.0,8.0,8.0,1.0,1.0,0.0,0.0,1,0,2,2,2,2,2,2,1
457,8.0,6.0,3.0,8.0,9.0,7.0,2.0,0.0,0.0,1.0,2,0,2,2,2,2,2,2,2
458,5.0,2.0,3.0,3.0,8.0,15.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
459,5.0,1.0,11.0,1.0,9.0,11.0,0.0,3.0,0.0,0.0,1,0,2,2,2,2,2,2,1
460,9.0,3.0,8.0,3.0,9.0,12.0,1.0,2.0,0.0,0.0,2,0,2,2,2,2,2,2,2
461,5.0,7.0,10.0,8.0,17.0,15.0,2.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1
462,4.0,2.0,0.0,3.0,8.0,9.0,2.0,0.0,0.0,1.0,1,0,2,2,2,2,2,2,1
463,3.0,5.0,5.0,5.0,10.0,14.0,2.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,2
